epoch,train_loss,val_loss
0,0.9609246253967285,1.6443735361099243
1,0.9448129534721375,1.5523542165756226
2,0.9439017176628113,1.60370671749115
3,0.9339763522148132,1.4777730703353882
4,0.9246777892112732,1.4422959089279175
5,0.9055323004722595,1.3282631635665894
6,0.8350357413291931,0.9938659071922302
7,0.741588294506073,0.8350648880004883
8,0.7443130612373352,0.5623965263366699
9,0.6775453090667725,0.5078121423721313
10,0.6568584442138672,0.5636813044548035
11,0.6470596790313721,0.5347537398338318
12,0.6343281269073486,0.5014395713806152
13,0.6191629767417908,0.4872981607913971
14,0.6161290407180786,0.506241500377655
15,0.6194688081741333,0.5780552625656128
16,0.6917115449905396,0.6446596384048462
17,0.6592902541160583,0.6009365916252136
18,0.6578322649002075,0.5403226613998413
19,0.6170162558555603,0.5842028856277466
20,0.5990890860557556,0.5061019062995911
21,0.6005424857139587,0.5534486770629883
22,0.5889112949371338,0.5458042025566101
23,0.6149876117706299,0.545753002166748
