epoch,train_loss,val_loss
0,0.9585691094398499,1.53840172290802
1,0.9446621537208557,1.5757941007614136
2,0.9254522323608398,1.4210525751113892
3,0.9151286482810974,1.5296523571014404
4,0.8853496313095093,1.1299266815185547
5,0.7782280445098877,0.5553436875343323
6,0.6843705177307129,0.6573404669761658
7,0.7139286398887634,0.6240235567092896
8,0.665500819683075,0.5640941262245178
9,0.6478238105773926,0.4903535544872284
10,0.6164747476577759,0.4928790330886841
11,0.6388574838638306,0.5006011128425598
12,0.6300675272941589,0.6483312845230103
13,0.66390460729599,0.6471042037010193
14,0.6249788999557495,0.5146478414535522
15,0.6013604402542114,0.624035120010376
16,0.7221116423606873,0.6068471670150757
17,0.6427556276321411,0.5270874500274658
18,0.5884606242179871,0.4755783677101135
19,0.5904249548912048,0.44764187932014465
20,0.5816488862037659,0.45672672986984253
21,0.5785461068153381,0.4851001501083374
22,0.5654696226119995,0.44768819212913513
23,0.5621998310089111,0.4602927267551422
24,0.5707936882972717,0.44966748356819153
25,0.5845786333084106,0.4681875705718994
26,0.6065278649330139,0.5015447735786438
27,0.5716158747673035,0.5122512578964233
28,0.5964155197143555,0.4958711564540863
29,0.5775497555732727,0.44964417815208435
