epoch,train_loss,val_loss
0,0.9537273645401001,1.7298094034194946
1,0.9530103206634521,1.5695021152496338
2,0.9285113215446472,1.5498731136322021
3,0.912166953086853,1.3839634656906128
4,0.8458313941955566,1.4240354299545288
5,0.7967535257339478,0.9342116117477417
6,0.7360320687294006,0.6805117130279541
7,0.7280424237251282,1.0522925853729248
8,0.7764624953269958,0.9300126433372498
9,0.7352599501609802,0.9574614763259888
10,0.7240738868713379,0.583271861076355
11,0.7131185531616211,0.7267897129058838
12,0.705021858215332,0.6431035399436951
13,0.6662371158599854,0.6046165227890015
14,0.6438585519790649,0.7159062027931213
15,0.681644856929779,0.6137709021568298
16,0.7023261189460754,0.7591033577919006
17,0.665399968624115,0.6071555018424988
18,0.6382537484169006,0.5670716762542725
19,0.6496574282646179,0.6043713688850403
20,0.6536838412284851,0.6141562461853027
21,0.6318886876106262,0.5514816641807556
22,0.619833767414093,0.5974944829940796
23,0.6220041513442993,0.563021183013916
24,0.6244084239006042,0.5452300310134888
25,0.6729419827461243,0.7985146641731262
26,0.6534189581871033,0.589207112789154
27,0.6246939897537231,0.5379464030265808
28,0.614768922328949,0.5367056131362915
29,0.6155534386634827,0.6026963591575623
30,0.6141470670700073,0.5740655660629272
31,0.6029196381568909,0.544833242893219
32,0.6075440645217896,0.574428141117096
33,0.6133803129196167,0.6093453168869019
34,0.6083908081054688,0.6147451996803284
35,0.5965967178344727,0.5851494073867798
36,0.6136084794998169,0.6509867310523987
37,0.6016665697097778,0.5860790610313416
38,0.6108776330947876,0.5704864859580994
