epoch,train_loss,val_loss
0,0.9694343209266663,1.6013329029083252
1,0.947044312953949,1.586226224899292
2,0.9309913516044617,1.4245293140411377
3,0.8966802954673767,1.3932850360870361
4,0.8179265856742859,0.9428585767745972
5,0.7003722786903381,0.8127385973930359
6,0.6662184596061707,0.5426034927368164
7,0.6391078233718872,0.9049158096313477
8,0.66731196641922,0.5704711079597473
9,0.6339553594589233,0.6288363337516785
10,0.5990751385688782,0.5283703207969666
11,0.6083754897117615,0.4870794415473938
12,0.5825170278549194,0.5092560052871704
13,0.5898319482803345,0.5283490419387817
14,0.6085219979286194,0.4976375699043274
15,0.5660133361816406,0.6137780547142029
16,0.5812125205993652,0.6624727249145508
17,0.6111559867858887,0.6398630142211914
18,0.5927823185920715,0.48333024978637695
19,0.5447859168052673,0.47435832023620605
20,0.5466723442077637,0.5229316353797913
21,0.546935498714447,0.44266271591186523
22,0.5601615905761719,0.5943824052810669
23,0.5495932102203369,0.48626503348350525
24,0.5500233173370361,0.6022424697875977
25,0.5906709432601929,0.5010993480682373
26,0.5495074987411499,0.4679824113845825
27,0.5444974303245544,0.44531241059303284
28,0.5131775140762329,0.4310452342033386
29,0.5317065715789795,0.4981619119644165
30,0.526467502117157,0.43896621465682983
31,0.5068271160125732,0.4577389359474182
32,0.5134434700012207,0.42158758640289307
33,0.5023555159568787,0.4127824306488037
34,0.5092713832855225,0.4353810250759125
35,0.5086479187011719,0.41890496015548706
36,0.5051324963569641,0.4335397481918335
37,0.5044915080070496,0.42573320865631104
38,0.5067282319068909,0.4533323049545288
39,0.5096862316131592,0.40124207735061646
40,0.4985172152519226,0.3888191878795624
41,0.4911750853061676,0.4661034047603607
42,0.48647651076316833,0.37901514768600464
43,0.48555392026901245,0.4359658658504486
44,0.491352379322052,0.4069858491420746
45,0.4867549538612366,0.38966333866119385
46,0.4718534052371979,0.45464178919792175
47,0.4820724129676819,0.48529472947120667
48,0.5096921324729919,0.400214284658432
49,0.479643851518631,0.41260913014411926
50,0.4616284668445587,0.391828328371048
51,0.4864625632762909,0.4420678913593292
52,0.4785129427909851,0.4056204557418823
