epoch,train_loss,val_loss
0,0.9785835146903992,1.5963820219039917
1,0.9539719223976135,1.576267123222351
2,0.9352743625640869,1.394223690032959
3,0.8826776742935181,1.178564190864563
4,0.7812137603759766,0.890826404094696
5,0.6366007328033447,0.5589103102684021
6,0.5795634984970093,0.5768887996673584
7,0.5794045925140381,0.5405303835868835
8,0.61302649974823,0.6548274159431458
9,0.5855926275253296,0.483896940946579
10,0.5285998582839966,0.4485512673854828
11,0.5302913784980774,0.4403972327709198
12,0.5235341787338257,0.48954418301582336
13,0.5875645279884338,0.5285860300064087
14,0.5428991913795471,0.43301650881767273
15,0.5321136713027954,0.40342363715171814
16,0.5014370679855347,0.3956587612628937
17,0.49542975425720215,0.4173312187194824
18,0.49695661664009094,0.3928698003292084
19,0.48427629470825195,0.38023293018341064
20,0.4869533181190491,0.3806082010269165
21,0.47485673427581787,0.3831872045993805
22,0.49966344237327576,0.3807711899280548
23,0.4900142252445221,0.3972172737121582
24,0.4837489426136017,0.37547463178634644
25,0.49524399638175964,0.3900873064994812
26,0.48576146364212036,0.3839833736419678
27,0.47857049107551575,0.40697112679481506
28,0.49305108189582825,0.3710474967956543
29,0.47758376598358154,0.3737466633319855
30,0.4785359799861908,0.37627846002578735
31,0.4941245913505554,0.40884822607040405
32,0.489717572927475,0.4621801972389221
33,0.47755560278892517,0.3699593245983124
34,0.46019116044044495,0.3595641553401947
35,0.4547409415245056,0.37392619252204895
36,0.47716137766838074,0.35506197810173035
37,0.4544827342033386,0.34836146235466003
38,0.4557078778743744,0.3498108983039856
39,0.4506571590900421,0.3421815037727356
40,0.4694540500640869,0.3482036888599396
41,0.45322421193122864,0.3543296158313751
42,0.4482128918170929,0.3386041522026062
43,0.4524497985839844,0.3411625623703003
44,0.44942986965179443,0.38291797041893005
45,0.4674217700958252,0.34228575229644775
46,0.4479113519191742,0.34654107689857483
47,0.44675707817077637,0.3387070298194885
48,0.43871796131134033,0.33625665307044983
49,0.4573933780193329,0.3430306017398834
50,0.45666754245758057,0.346389502286911
51,0.47075119614601135,0.35884228348731995
52,0.4527914524078369,0.33951255679130554
53,0.4545835256576538,0.3571145534515381
54,0.4566369652748108,0.3567294776439667
55,0.45870864391326904,0.33966585993766785
56,0.44262731075286865,0.3814634680747986
57,0.45003557205200195,0.3455624580383301
58,0.4541371762752533,0.3631340563297272
