epoch,train_loss,val_loss
0,0.9730042815208435,1.6685600280761719
1,0.9462005496025085,1.6690224409103394
2,0.9028074145317078,1.5356793403625488
3,0.8242310881614685,1.4039801359176636
4,0.7808582186698914,0.6112776398658752
5,0.6401852369308472,0.45735931396484375
6,0.5913912653923035,0.4671812653541565
7,0.5932962894439697,0.453737735748291
8,0.5691346526145935,0.48664042353630066
9,0.5851172804832458,0.4999982416629791
10,0.5464276671409607,0.4226332902908325
11,0.5129350423812866,0.4063715934753418
12,0.4921223819255829,0.43603628873825073
13,0.5047317147254944,0.4201788008213043
14,0.5174676775932312,0.45808544754981995
15,0.5424348711967468,0.39312273263931274
16,0.47327789664268494,0.37863385677337646
17,0.49660736322402954,0.3852662742137909
18,0.47471460700035095,0.376456081867218
19,0.45789724588394165,0.35520029067993164
20,0.4465189576148987,0.3618493676185608
21,0.46282830834388733,0.38627350330352783
22,0.45951634645462036,0.35293734073638916
23,0.44813787937164307,0.36280834674835205
24,0.457865446805954,0.33766162395477295
25,0.45356485247612,0.3477552533149719
26,0.4615805149078369,0.41886019706726074
27,0.46837493777275085,0.38589411973953247
28,0.4701509475708008,0.3953339159488678
29,0.4444677233695984,0.3624076247215271
30,0.44111064076423645,0.341913640499115
31,0.43363267183303833,0.3387564420700073
32,0.4304048717021942,0.33833515644073486
33,0.4384727478027344,0.3652901351451874
34,0.4471246898174286,0.3356305956840515
35,0.4269815981388092,0.32869791984558105
36,0.4283417761325836,0.32283711433410645
37,0.4351756274700165,0.33305904269218445
38,0.4261479377746582,0.33321845531463623
39,0.42649418115615845,0.3218405246734619
40,0.42096179723739624,0.3255814015865326
41,0.4282803237438202,0.3238421678543091
42,0.41407543420791626,0.3155277371406555
43,0.42023253440856934,0.33680811524391174
44,0.4404938220977783,0.32255426049232483
45,0.43102848529815674,0.3182556629180908
46,0.42992451786994934,0.33622071146965027
47,0.4228251576423645,0.32369810342788696
48,0.4288065731525421,0.3209325075149536
49,0.4317280948162079,0.35141342878341675
50,0.43422967195510864,0.32496511936187744
51,0.437271386384964,0.32266050577163696
52,0.42437589168548584,0.32888102531433105
