epoch,train_loss,val_loss
0,0.9713579416275024,1.6208372116088867
1,0.9420498609542847,1.3809936046600342
2,0.8970257043838501,1.1215492486953735
3,0.7840906381607056,1.0733612775802612
4,0.7020869851112366,0.5830602049827576
5,0.6614308953285217,0.5407631397247314
6,0.5985416173934937,0.4574844241142273
7,0.6163202524185181,0.41592568159103394
8,0.5949051380157471,0.4198341965675354
9,0.567183256149292,0.43542930483818054
10,0.5647072196006775,0.4735727906227112
11,0.642147421836853,0.48678097128868103
12,0.6095041632652283,0.5178757905960083
13,0.5986461639404297,0.5391687154769897
14,0.5860142707824707,0.45883432030677795
15,0.5956433415412903,0.5095539093017578
16,0.5767691135406494,0.47096484899520874
17,0.5286457538604736,0.4211265444755554
