epoch,train_loss,val_loss
0,0.9585968255996704,1.578149676322937
1,0.9449852108955383,1.634800672531128
2,0.9331623911857605,1.5678918361663818
3,0.9254522919654846,1.603062391281128
4,0.9163143038749695,1.5514296293258667
5,0.8925753831863403,1.3552945852279663
6,0.8430367112159729,1.1245160102844238
7,0.7947170734405518,1.0376733541488647
8,0.7106706500053406,0.7657849192619324
9,0.683800220489502,0.8035526275634766
10,0.7211000919342041,0.669008195400238
11,0.6691659688949585,1.0200384855270386
12,0.8448522090911865,0.9086242914199829
13,0.8532827496528625,1.069045066833496
14,0.7740073800086975,1.000030755996704
15,0.7129797339439392,0.813260018825531
16,0.6784435510635376,0.6436027884483337
17,0.6659386157989502,0.6868943572044373
18,0.6876739263534546,0.6256480813026428
19,0.6679378747940063,0.6267446875572205
20,0.6452593803405762,0.6086100339889526
21,0.6531567573547363,0.5994969010353088
22,0.63011234998703,0.6276955008506775
23,0.6319448947906494,0.6474878787994385
24,0.6325973868370056,0.7401983737945557
25,0.6756954789161682,0.6016649603843689
26,0.7225615978240967,0.6249255537986755
27,0.7271237373352051,1.0975438356399536
28,0.8035959005355835,0.8105064034461975
29,0.7453413009643555,0.90141361951828
30,0.7134137153625488,0.7077274918556213
31,0.716800332069397,0.8338696360588074
