epoch,train_loss,val_loss
0,0.9648524522781372,1.6211090087890625
1,0.9456056952476501,1.5432265996932983
2,0.9259756207466125,1.3435066938400269
3,0.8606017827987671,1.0947226285934448
4,0.7441525459289551,1.0696485042572021
5,0.6940113306045532,0.5663357973098755
6,0.6902673840522766,0.6084928512573242
7,0.6594885587692261,0.6005032658576965
8,0.6366176009178162,0.5714433193206787
9,0.6712319850921631,0.5430001020431519
10,0.6734246015548706,0.7380625605583191
11,0.6704016923904419,0.5750637650489807
12,0.6074849367141724,0.5747080445289612
13,0.6094809174537659,0.526897132396698
14,0.5980899930000305,0.5086677074432373
15,0.5986584424972534,0.5441594123840332
16,0.5817071199417114,0.5139811635017395
17,0.566826581954956,0.5371260046958923
18,0.5797320604324341,0.5322537422180176
19,0.6019901633262634,0.5037992000579834
20,0.6130096316337585,0.5202620029449463
21,0.5829021334648132,0.4858820140361786
22,0.560968816280365,0.48798051476478577
23,0.5574108362197876,0.502051591873169
24,0.5647100806236267,0.5189220905303955
25,0.5582398176193237,0.4534541666507721
26,0.5577600002288818,0.47307172417640686
27,0.5473276376724243,0.48711639642715454
28,0.5510854125022888,0.4811801016330719
29,0.5614458322525024,0.46478143334388733
30,0.5505384802818298,0.4617466330528259
31,0.546763002872467,0.45513296127319336
32,0.5562450885772705,0.5262956619262695
33,0.5701079964637756,0.45290425419807434
34,0.5462709069252014,0.4447201192378998
35,0.5334604978561401,0.46492278575897217
36,0.5515015125274658,0.5006404519081116
37,0.5457670092582703,0.49344685673713684
38,0.5446184873580933,0.45427900552749634
39,0.5343504548072815,0.4351498782634735
40,0.5519500970840454,0.461934894323349
41,0.5468157529830933,0.45356103777885437
42,0.5480047464370728,0.4369112551212311
43,0.5271841287612915,0.46239006519317627
44,0.525297999382019,0.4497915804386139
45,0.5188232660293579,0.4348125159740448
46,0.542377769947052,0.47270604968070984
47,0.5222945213317871,0.43799594044685364
48,0.5367074012756348,0.4430236220359802
49,0.5181536674499512,0.4353126585483551
