epoch,train_loss,val_loss
0,0.9611137509346008,1.6152615547180176
1,0.9451764822006226,1.5518873929977417
2,0.9353494048118591,1.639514684677124
3,0.9283431768417358,1.465735673904419
4,0.915177047252655,1.5201071500778198
5,0.8856334686279297,1.4216878414154053
6,0.840540885925293,1.2469508647918701
7,0.7602874040603638,0.7133654356002808
8,0.7077674269676208,0.972290575504303
9,0.7596697807312012,0.7888273000717163
10,0.6607054471969604,0.5710904598236084
11,0.7045765519142151,0.7437981963157654
12,0.7895699739456177,1.057849407196045
13,0.727854311466217,0.6900205016136169
14,0.6493866443634033,0.6432411670684814
15,0.627500057220459,0.5464969277381897
16,0.6268044710159302,0.5081542134284973
17,0.6422063112258911,0.5629225373268127
18,0.6093806028366089,0.5229125022888184
19,0.6197577714920044,0.5343177914619446
20,0.6112864017486572,0.5255870223045349
21,0.6064306497573853,0.5109763741493225
22,0.5859484076499939,0.5192781090736389
23,0.6060231924057007,0.5130726099014282
24,0.5771467685699463,0.5131450891494751
25,0.601740837097168,0.5845514535903931
26,0.6299661993980408,0.5367693305015564
