epoch,train_loss,val_loss
0,0.959955096244812,1.631351113319397
1,0.9368959665298462,1.4899804592132568
2,0.9273366928100586,1.460639476776123
3,0.8798468112945557,1.140001654624939
4,0.8250431418418884,1.1270661354064941
5,0.7423796057701111,0.5458759069442749
6,0.6940381526947021,0.7312687635421753
7,0.6754531860351562,0.6002786755561829
8,0.6713588237762451,0.527259886264801
9,0.6659831404685974,0.49147579073905945
10,0.6220800876617432,0.5050947070121765
11,0.6298075318336487,0.5443369150161743
12,0.6149563789367676,0.5197299718856812
13,0.6209623217582703,0.5349471569061279
14,0.6315211653709412,0.5042763948440552
15,0.5951508283615112,0.47283297777175903
16,0.59676593542099,0.49633118510246277
17,0.5816376209259033,0.4798281490802765
18,0.5594251751899719,0.5010747313499451
19,0.5851020216941833,0.4994646906852722
20,0.5766687989234924,0.49315351247787476
21,0.5824660062789917,0.48179587721824646
22,0.648838996887207,0.6159310936927795
23,0.6016538739204407,0.46467456221580505
24,0.5705599188804626,0.4908443093299866
25,0.5802019834518433,0.49419698119163513
26,0.5676116943359375,0.48722589015960693
27,0.5614206790924072,0.48568007349967957
28,0.5554127097129822,0.48507943749427795
29,0.5558397173881531,0.4908094108104706
30,0.5533730983734131,0.45140621066093445
31,0.5489327907562256,0.47293978929519653
32,0.5519053936004639,0.45398566126823425
33,0.5532568693161011,0.48889607191085815
34,0.5662180781364441,0.46254390478134155
35,0.5762961506843567,0.5218102931976318
36,0.548478364944458,0.4776628315448761
37,0.5429238080978394,0.46792495250701904
38,0.5476694703102112,0.46443063020706177
39,0.5346236228942871,0.4614947736263275
40,0.5281545519828796,0.484631210565567
