epoch,train_loss,val_loss
0,0.9566944241523743,1.5632281303405762
1,0.9441157579421997,1.6508384943008423
2,0.9395315051078796,1.6319248676300049
3,0.9334899187088013,1.6367913484573364
4,0.943634569644928,1.6131302118301392
5,0.9192285537719727,1.5348951816558838
6,0.9154855012893677,1.562485694885254
7,0.916267991065979,1.5111637115478516
8,0.8843945860862732,1.4238321781158447
9,0.8452293872833252,1.406335473060608
10,0.8101303577423096,1.1595534086227417
11,0.77601158618927,1.0276026725769043
12,0.7561337947845459,0.9736449122428894
13,0.7687035202980042,0.7795795798301697
14,0.7348815202713013,0.7427054643630981
15,0.7155233025550842,0.6996948719024658
16,0.6977425813674927,0.6400965452194214
17,0.6789409518241882,0.8163316249847412
18,0.8039003610610962,0.9933224320411682
19,0.8120194673538208,1.1375385522842407
20,0.7698304653167725,0.9228182435035706
21,0.7344316244125366,0.9376935362815857
22,0.6933285593986511,0.751704216003418
23,0.7338553071022034,0.6851293444633484
24,0.6694455146789551,0.8165642619132996
25,0.7113874554634094,0.749128520488739
26,0.6523022055625916,0.6551381349563599
