epoch,train_loss,val_loss
0,0.9560354948043823,1.5885732173919678
1,0.9434723258018494,1.5273096561431885
2,0.9327033758163452,1.620022177696228
3,0.9134063124656677,1.3416928052902222
4,0.8447612524032593,0.9929871559143066
5,0.818209171295166,0.896596372127533
6,0.7484678030014038,0.7502069473266602
7,0.6871086359024048,0.5721275210380554
8,0.705995500087738,0.6419008374214172
9,0.6919667720794678,0.5765286087989807
10,0.6835566163063049,0.6749880909919739
11,0.6637225151062012,0.5465539693832397
12,0.6605126261711121,0.5138695240020752
13,0.6518271565437317,0.5576457381248474
14,0.6292983889579773,0.5376405119895935
15,0.6512439250946045,0.5175527334213257
16,0.6301433444023132,0.5221967697143555
17,0.6180083155632019,0.6141624450683594
18,0.6543532013893127,0.6465194225311279
19,0.6444080471992493,0.5730882287025452
20,0.6458014249801636,0.5553164482116699
21,0.6553006172180176,0.5994425415992737
22,0.6125760078430176,0.5174136757850647
