epoch,train_loss,val_loss
0,0.9511014819145203,1.587883710861206
1,0.9408535957336426,1.6085184812545776
2,0.9277167320251465,1.5126873254776
3,0.8983448147773743,1.4119948148727417
4,0.8826426267623901,1.359196424484253
5,0.8162853717803955,1.0565698146820068
6,0.747399091720581,0.7553186416625977
7,0.7931843400001526,1.2300549745559692
8,0.8039659857749939,1.0492942333221436
9,0.7502548098564148,0.9800577163696289
10,0.6971123814582825,0.7546561360359192
11,0.676754891872406,0.7400384545326233
12,0.661365807056427,0.6324590444564819
13,0.6655569672584534,0.6349979043006897
14,0.7103047370910645,0.7101324796676636
15,0.712157666683197,0.7926622629165649
16,0.6854560971260071,0.6536673903465271
17,0.6390843391418457,0.6331607699394226
18,0.6284738779067993,0.6019399762153625
19,0.6548357009887695,0.6032583713531494
20,0.6770235896110535,0.6487506031990051
21,0.8292612433433533,1.2269841432571411
22,0.7854423522949219,0.9030886292457581
23,0.6962172389030457,0.7216216325759888
24,0.6380302309989929,0.602228045463562
25,0.7835487723350525,0.8660598993301392
26,0.701453685760498,0.793224036693573
27,0.679027259349823,0.6517243385314941
28,0.6780924201011658,0.8466050624847412
