epoch,train_loss,val_loss
0,0.9653013944625854,1.6875114440917969
1,0.9584604501724243,1.5333762168884277
2,0.9388952255249023,1.5572439432144165
3,0.9204559326171875,1.4075703620910645
4,0.8628028035163879,1.4419227838516235
5,0.7893109917640686,0.9093531966209412
6,0.691932201385498,0.557588517665863
7,0.6909447908401489,0.9455839991569519
8,0.7560461759567261,0.687513530254364
9,0.7015187740325928,0.592284619808197
10,0.6689777970314026,0.47370150685310364
11,0.6233227849006653,0.5207483172416687
12,0.6138821840286255,0.522487461566925
13,0.6633718013763428,0.5004237294197083
14,0.6123727560043335,0.4681682288646698
15,0.5952898859977722,0.4484900236129761
16,0.5875066518783569,0.5217353105545044
17,0.6143147349357605,0.4682327210903168
18,0.6023787260055542,0.5135026574134827
19,0.58807772397995,0.4443507790565491
20,0.5595617890357971,0.46139049530029297
21,0.5561668276786804,0.45066389441490173
22,0.5413436889648438,0.4266100525856018
23,0.5629823207855225,0.4500938653945923
24,0.5446442365646362,0.45500481128692627
25,0.5376626253128052,0.4636862874031067
26,0.5355257987976074,0.4433675706386566
27,0.5475957989692688,0.46668916940689087
28,0.5468093156814575,0.4606141448020935
29,0.5402166843414307,0.4558829069137573
30,0.5393005609512329,0.48981085419654846
31,0.5463317036628723,0.45415249466896057
32,0.5371370315551758,0.4467473030090332
