epoch,train_loss,val_loss
0,0.9497206211090088,1.6193822622299194
1,0.940373420715332,1.5866105556488037
2,0.9291307926177979,1.5460727214813232
3,0.9034478068351746,1.4414451122283936
4,0.8413572907447815,1.1519761085510254
5,0.7550228834152222,0.7345237135887146
6,0.7302734851837158,0.6827212572097778
7,0.6659601330757141,0.6192408204078674
8,0.6749845147132874,0.6138085126876831
9,0.6532534956932068,0.6272138357162476
10,0.6228947639465332,0.57045978307724
11,0.602820634841919,0.5688025951385498
12,0.6039025783538818,0.5524780750274658
13,0.6087930202484131,0.5814133286476135
14,0.5991355180740356,0.5387229323387146
15,0.5989019870758057,0.5436041355133057
16,0.5881765484809875,0.539786159992218
17,0.5734654664993286,0.5466986298561096
18,0.573150634765625,0.501763105392456
19,0.565371036529541,0.506863534450531
20,0.5598272681236267,0.4930133819580078
21,0.5567238330841064,0.48358675837516785
22,0.5568106770515442,0.4972514510154724
23,0.5639142394065857,0.49019622802734375
24,0.5581251978874207,0.48826342821121216
25,0.5553486347198486,0.4921456575393677
26,0.5535969734191895,0.4666652977466583
27,0.5415464639663696,0.48764845728874207
28,0.5472467541694641,0.47905734181404114
29,0.5437771081924438,0.46690210700035095
30,0.5433991551399231,0.5004671216011047
31,0.5350749492645264,0.46899545192718506
32,0.536908745765686,0.4801899194717407
33,0.5414772629737854,0.48289769887924194
34,0.5396828055381775,0.45626896619796753
35,0.524491548538208,0.4555209279060364
36,0.5250823497772217,0.45254749059677124
37,0.5229512453079224,0.4710070788860321
38,0.5276300311088562,0.4606688916683197
39,0.5181096196174622,0.4400428235530853
40,0.5150937438011169,0.4454553723335266
41,0.5192757248878479,0.513156533241272
42,0.5254268646240234,0.46857836842536926
43,0.5109192132949829,0.45290425419807434
44,0.5072399973869324,0.4324640929698944
45,0.5063979029655457,0.45758742094039917
46,0.5029075145721436,0.4512714147567749
47,0.5004703998565674,0.4439651668071747
48,0.5064316391944885,0.43961238861083984
49,0.5034536719322205,0.4410412609577179
50,0.49323490262031555,0.4267711937427521
51,0.49620410799980164,0.4324101209640503
52,0.4924202561378479,0.44635409116744995
53,0.4941978454589844,0.4427124261856079
54,0.49146392941474915,0.44008147716522217
55,0.4896620512008667,0.43909040093421936
56,0.48636913299560547,0.4214078187942505
57,0.48766258358955383,0.45114976167678833
58,0.4874199628829956,0.44116827845573425
59,0.48428207635879517,0.4293593764305115
60,0.4849102199077606,0.4440649747848511
61,0.4881027042865753,0.4329492747783661
62,0.48022952675819397,0.4427296817302704
63,0.47912704944610596,0.4507567286491394
64,0.48072630167007446,0.4307883381843567
65,0.4748913049697876,0.41622596979141235
66,0.4746617078781128,0.4361836314201355
67,0.4852370619773865,0.4342471659183502
68,0.4792315661907196,0.44567301869392395
69,0.47808659076690674,0.4471980333328247
70,0.4791693091392517,0.4637356102466583
71,0.47714295983314514,0.44636252522468567
72,0.4765450060367584,0.4482002556324005
73,0.4692937433719635,0.43439990282058716
74,0.46473249793052673,0.4210931062698364
75,0.4666881561279297,0.4405989646911621
76,0.4644283652305603,0.4340343475341797
77,0.46607786417007446,0.43024465441703796
78,0.46228206157684326,0.43998220562934875
79,0.46731600165367126,0.4356583058834076
80,0.4620073735713959,0.4224448502063751
81,0.46354928612709045,0.4222359359264374
